run_accession	platform	library_layout	read_length	spots	count_reads	bases	average_genome_size	genome_equilvalents	sample_accession	sampling_campaign	sampling_station	sampling_platform	event_label	event_date_time_start	event_date_time_end	latitude_start	longitude_start	latitude_end	longitude_end	depth	sample_collection_device	protocol_label	size_fraction_lower_threshold	size_fraction_upper_threshold	sample_status	last_update_date	marine_region	temperature	salinity_sensor	oxygen_sensor	nitrate_sensor	chlorophyll_sensor	environment_biome	environment_feature	environment_material	environmental_package	citation	further_details	project_name	ena_checklist
ERR594400	ILLUMINA	PAIRED	97	28328329	56656658	5495956062	63754700	86.20470918006558	ERS488813	TARA_20100309Z	TARA_038	"SV Tara"	TARA_20100315T0335Z_038_EVENT_PUMP	2010-03-15T03:35	2010-03-15T05:53	19.0393	64.4913	19.0342	64.5162	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	26.2314	36.6179	199.936	0.889376	0.161808	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594301	ILLUMINA	PAIRED	99	173630560	347261120	34457569923	2527420	13633.48769605703	ERS492705	TARA_20110726Z	TARA_122	"SV Tara"	TARA_20110728T1718Z_122_Combined-EVENTS_CAST	2011-07-28T17:15:56	2011-07-28T20:03	-9.0063	-139.139	-8.9632	-139.228	115	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	GIRUS_NUC-dry_W0.45-0.8	0.45	0.8	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	24.6963	36.0976	179.917	2.33358	0.295808	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594304	ILLUMINA	PAIRED	100	162027499	324054998	32413870767	1968790	16463.841278774315	ERS492704	TARA_20110726Z	TARA_122	"SV Tara"	TARA_20110728T1718Z_122_Combined-EVENTS_CAST	2011-07-28T17:15:56	2011-07-28T20:03	-9.0063	-139.139	-8.9632	-139.228	115	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	GIRUS_NUC-dry_W0.22-0.45	0.22	0.45	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	24.6963	36.0976	179.917	2.33358	0.295808	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594284	ILLUMINA	PAIRED	100	79955011	159910022	15926129307	12276500	1297.2837014886954	ERS492703	TARA_20110726Z	TARA_122	"SV Tara"	TARA_20110728T1718Z_122_Combined-EVENTS_CAST	2011-07-28T17:15:56	2011-07-28T20:03	-9.0063	-139.139	-8.9632	-139.228	115	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	GIRUS_NUC-dry_W0.1-0.22	0.1	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	24.6963	36.0976	179.917	2.33358	0.295808	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599090	ILLUMINA	PAIRED	98	163038595	326077190	31916527125	2067570	15436.726054389426	ERS491044	TARA_20101231Z	TARA_085	"SV Tara"	TARA_20110106T1038Z_085_EVENT_PUMP	2011-01-06T10:38	2011-01-06T12:30	-62.0385	-49.529	-62.1363	-49.3331	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	0.67108	34.3539	343.437	27.5012	0.065273	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599176	ILLUMINA	PAIRED	100	37811950	75623900	7558363512	2246280	3364.8362417904536	ERS491044	TARA_20101231Z	TARA_085	"SV Tara"	TARA_20110106T1038Z_085_EVENT_PUMP	2011-01-06T10:38	2011-01-06T12:30	-62.0385	-49.529	-62.1363	-49.3331	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	0.67108	34.3539	343.437	27.5012	0.065273	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594375	ILLUMINA	PAIRED	96	52556395	105112790	10130406202	12982400	780.3177855022461	ERS488518	TARA_20091122Z	TARA_025	"SV Tara"	TARA_20091123T1352Z_025_EVENT_PUMP	2009-11-23T13:52	2009-11-23T16:06	39.3991	19.3997	39.3757	19.4167	50	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	15.1613	38.4757	229.548	99999	0.201016	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599148	ILLUMINA	PAIRED	97	183564258	367128516	35457041322	5001940	7088.6514878363805	ERS490597	TARA_20101003Z	TARA_076	"SV Tara"	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	2010-10-16T16:58:37	2010-10-16T18:43	-21.0292	-35.3498	-21.0675	-35.3923	150	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)"	21.6433	36.7247	203.815	0.580918	0.150865	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599040	ILLUMINA	PAIRED	93	33111936	66223872	6127262033	4992740	1227.2333676631529	ERS490597	TARA_20101003Z	TARA_076	"SV Tara"	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	2010-10-16T16:58:37	2010-10-16T18:43	-21.0292	-35.3498	-21.0675	-35.3923	150	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)"	21.6433	36.7247	203.815	0.580918	0.150865	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599303	ILLUMINA	PAIRED	99	105735346	211470692	20949338791	443440000	47.242780964730294	ERS490594	TARA_20101003Z	TARA_076	"SV Tara"	TARA_20101016T1554Z_076_EVENT_NET	2010-10-16T15:54	2010-10-16T16:28	-21.004	-35.3168	-21.0156	-35.3314	150	"PLANKTON NET, TYPE=Bongo, MESH_Size_(ï¿½m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)"	22.5176	36.9465	205.306	0.056847	0.092923	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599348	ILLUMINA	PAIRED	97	40046538	80093076	7757970935	117886000	65.80919292721744	ERS492797	TARA_20110726Z	TARA_123	"SV Tara"	TARA_20110801T1755Z_123_Combined-EVENTS_CAST	2011-08-01T17:52:45	2011-08-02T00:37	-8.9109	-140.285	-8.896	-140.286	150	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	22.1151	35.8807	161.318	5.02326	0.051638	"marine biome (ENVO:00000447)"	"marine epipelagic mixed layer (ENVO:xxxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599343	ILLUMINA	PAIRED	97	18701258	37402516	3627786554	148861000	24.3702208179396	ERS492797	TARA_20110726Z	TARA_123	"SV Tara"	TARA_20110801T1755Z_123_Combined-EVENTS_CAST	2011-08-01T17:52:45	2011-08-02T00:37	-8.9109	-140.285	-8.896	-140.286	150	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	22.1151	35.8807	161.318	5.02326	0.051638	"marine biome (ENVO:00000447)"	"marine epipelagic mixed layer (ENVO:xxxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599034	ILLUMINA	PAIRED	100	29284233	58568466	5830604520	2633240	2214.230832986644	ERS490065	TARA_20100624Z	TARA_065	"SV Tara"	TARA_20100712T0650Z_065_Combined-EVENTS_CAST	2010-07-12T06:46:23	2010-07-12T15:24	-35.1889	26.2905	-35.2792	26.382	850	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760),  Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	8.4127	34.6511	197.973	99999	0	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598960	ILLUMINA	PAIRED	98	194078658	388157316	38184626598	2593750	14721.762464150654	ERS490065	TARA_20100624Z	TARA_065	"SV Tara"	TARA_20100712T0650Z_065_Combined-EVENTS_CAST	2010-07-12T06:46:23	2010-07-12T15:24	-35.1889	26.2905	-35.2792	26.382	850	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760),  Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	8.4127	34.6511	197.973	99999	0	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599312	ILLUMINA	PAIRED	99	148423719	296847438	29534205910	312514000	94.50511379368004	ERS490063	TARA_20100624Z	TARA_065	"SV Tara"	TARA_20100712T0636Z_065_EVENT_NET	2010-07-12T06:36	2010-07-12T06:48	-35.1808	26.2879	-35.1889	26.2891	5	"PLANKTON NET, TYPE=Bongo, MESH_Size_(ï¿½m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760),  Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	21.8168	35.4467	207.044	99999	0.215292	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594353	ILLUMINA	PAIRED	97	47220407	94440814	9201868976	21560300	426.7971270142588	ERS490346	TARA_20100905Z	TARA_070	"SV Tara"	TARA_20100921T0655Z_070_EVENT_PUMP	2010-09-21T06:55	2010-09-21T08:07	-20.4091	-3.1759	-20.3976	-3.2009	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.7768	36.3762	215.651	0.168013	0.324315	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594303	ILLUMINA	PAIRED	101	155784059	311568118	31468379918	2219220	14179.939227698764	ERS490697	TARA_20101031Z	TARA_078	"SV Tara"	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	2010-11-04T18:16:53	2010-11-04T21:18	-30.1484	-43.2705	-30.1495	-43.2486	120	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	GIRUS_NUC-dry_W0.45-0.8	0.45	0.8	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.3092	36.2749	217.141	0.478929	0.226052	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594336	ILLUMINA	PAIRED	101	202866295	405732590	40978991590	1865930	21961.720304741106	ERS490696	TARA_20101031Z	TARA_078	"SV Tara"	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	2010-11-04T18:16:53	2010-11-04T21:18	-30.1484	-43.2705	-30.1495	-43.2486	120	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	GIRUS_NUC-dry_W0.22-0.45	0.22	0.45	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.3092	36.2749	217.141	0.478929	0.226052	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599305	ILLUMINA	PAIRED	98	150778420	301556840	29518883654	22812000	1294.0081847359475	ERS490343	TARA_20100905Z	TARA_070	"SV Tara"	TARA_20100921T0655Z_070_EVENT_PUMP	2010-09-21T06:55	2010-09-21T08:07	-20.4091	-3.1759	-20.3976	-3.2009	5	"PUMP (High Volume Peristaltic Pump)"	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.7768	36.3762	215.651	0.168013	0.324315	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599136	ILLUMINA	PAIRED	99	157141812	314283624	31151822592	2026020	15375.859827746151	ERS493938	TARA_20111230Z	TARA_142	"SV Tara"	TARA_20120109T1341Z_142_EVENT_PUMP	2012-01-09T13:41	2012-01-09T14:05	25.5264	-88.394	25.5416	88.4044	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)"	24.9655	36.1937	194.268	-2.2118	0.163338	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599240	ILLUMINA	PAIRED	98	125343194	250686388	24668923502	15415600	1600.2578364646758	ERS490699	TARA_20101031Z	TARA_078	"SV Tara"	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	2010-11-04T18:16:53	2010-11-04T21:18	-30.1484	-43.2705	-30.1495	-43.2486	120	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	PROT_NUC-RNA(100L)_W0.8->	0.8	0	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.3092	36.2749	217.141	0.478929	0.226052	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599082	ILLUMINA	PAIRED	98	178499808	356999616	34857206317	2591870	13448.666881633662	ERS488830	TARA_20100309Z	TARA_038	"SV Tara"	TARA_20100315T1118Z_038_EVENT_PUMP	2010-03-15T11:18	2010-03-15T12:46	19.0284	64.5126	19.0108	64.532	25	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	25.4944	99999	154.7	1.23012	0.604752	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598949	ILLUMINA	PAIRED	99	31343525	62687050	6211136515	2604160	2385.0859621038485	ERS488830	TARA_20100309Z	TARA_038	"SV Tara"	TARA_20100315T1118Z_038_EVENT_PUMP	2010-03-15T11:18	2010-03-15T12:46	19.0284	64.5126	19.0108	64.532	25	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	25.4944	99999	154.7	1.23012	0.604752	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594399	ILLUMINA	PAIRED	96	23707953	47415906	4569495503	55119300	82.901974790663	ERS488836	TARA_20100309Z	TARA_038	"SV Tara"	TARA_20100315T1118Z_038_EVENT_PUMP	2010-03-15T11:18	2010-03-15T12:46	19.0284	64.5126	19.0108	64.532	25	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	25.4944	99999	154.7	1.23012	0.604752	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594386	ILLUMINA	PAIRED	97	23413486	46826972	4520607902	53347700	84.73850181930842	ERS488836	TARA_20100309Z	TARA_038	"SV Tara"	TARA_20100315T1118Z_038_EVENT_PUMP	2010-03-15T11:18	2010-03-15T12:46	19.0284	64.5126	19.0108	64.532	25	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	25.4944	99999	154.7	1.23012	0.604752	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599367	ILLUMINA	PAIRED	98	38333263	76666526	7520937649	128965000	58.317581658317955	ERS492877	TARA_20110726Z	TARA_124	"SV Tara"	TARA_20110805T1733Z_124_Combined-EVENTS_CAST	2011-08-05T17:31:19	2011-08-05T22:18	-9.0714	-140.597	-9.067	-140.635	120	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	25.2218	35.7979	175.896	4.45868	0.127609	"marine biome (ENVO:00000447)"	"marine epipelagic mixed layer (ENVO:xxxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599030	ILLUMINA	PAIRED	99	171139183	342278366	34045994384	2168420	15700.828464408594	ERS493752	TARA_20111124Z	TARA_138	"SV Tara"	TARA_20111210T1408Z_138_EVENT_PUMP	2011-12-10T14:08	2011-12-10T14:50	6.3332	-102.943	6.3315	-102.948	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	26.6362	33.407	196.883	-1.18432	0.013449	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599037	ILLUMINA	PAIRED	97	97469834	194939668	18990379825	2558890	7421.344389313048	ERS488936	TARA_20100309Z	TARA_039	"SV Tara"	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	2010-03-20T08:15:28	2010-03-20T16:00	18.7341	66.3896	18.735	66.3895	270	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	15.6142	35.9019	2.30302	19.5665	0.006724	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599172	ILLUMINA	PAIRED	99	40864691	81729382	8052701714	2568150	3135.602591163585	ERS488936	TARA_20100309Z	TARA_039	"SV Tara"	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	2010-03-20T08:15:28	2010-03-20T16:00	18.7341	66.3896	18.735	66.3895	270	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	15.6142	35.9019	2.30302	19.5665	0.006724	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
